Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/16/2018,576.25,576.25,576.25,576.25,-1,-0.17%,0,0
08/15/2018,577.25,577.25,577.25,577.25,-7.5,-1.28%,0,0
08/14/2018,584.75,584.75,584.75,584.75,-1.5,-0.26%,0,0
08/13/2018,586.25,586.25,586.25,586.25,-9.5,-1.59%,0,0
08/10/2018,595.75,595.75,595.75,595.75,-0.75,-0.13%,0,0
08/09/2018,596.5,596.5,596.5,596.5,-3.75,-0.62%,0,0
08/08/2018,600.25,600.25,600.25,600.25,1.25,+0.21%,0,0
08/07/2018,599,599,599,599,4.75,+0.80%,0,0
08/06/2018,594.25,594.25,594.25,594.25,2.5,+0.42%,0,0
08/03/2018,591.75,591.75,591.75,591.75,-1.25,-0.21%,0,0
08/02/2018,593,593,593,593,-3,-0.50%,0,0
08/01/2018,596,596,596,596,3,+0.51%,0,0
07/31/2018,593,593,593,593,0.75,+0.13%,0,0
07/30/2018,592.25,592.25,592.25,592.25,-0.25,-0.04%,0,0
07/27/2018,592.5,592.5,592.5,592.5,-2.25,-0.38%,0,0
07/26/2018,594.75,594.75,594.75,594.75,8.5,+1.45%,0,0
07/25/2018,586.25,586.25,586.25,586.25,3.25,+0.56%,0,0
07/24/2018,583,583,583,583,-7,-1.19%,0,0
07/23/2018,590,590,590,590,-5,-0.84%,0,0
07/20/2018,595,595,595,595,-2,-0.34%,0,0
07/19/2018,597,597,597,597,-1.5,-0.25%,0,0
07/18/2018,598.5,598.5,598.5,598.5,6.75,+1.14%,0,0
07/17/2018,591.75,591.75,591.75,591.75,0.75,+0.13%,0,0
07/16/2018,591,591,591,591,0.75,+0.13%,0,0
07/13/2018,590.25,590.25,590.25,590.25,-10.25,-1.71%,0,0
07/12/2018,600.5,600.5,600.5,600.5,-2,-0.33%,0,0
07/11/2018,602.5,602.5,602.5,602.5,-13.5,-2.19%,0,0
07/10/2018,616,616,616,616,0.75,+0.12%,0,0
07/09/2018,615.25,615.25,615.25,615.25,2.5,+0.41%,0,0
07/06/2018,612.75,612.75,612.75,612.75,-4,-0.65%,0,0
07/05/2018,616.75,616.75,616.75,616.75,-7.75,-1.24%,0,0
07/03/2018,624.5,624.5,624.5,624.5,-5.5,-0.87%,0,0
07/02/2018,630,630,630,630,0.25,+0.04%,0,0
06/29/2018,629.75,629.75,629.75,629.75,1.75,+0.28%,0,0
06/28/2018,628,628,628,628,6.25,+1.01%,0,0
06/27/2018,621.75,621.75,621.75,621.75,4.75,+0.77%,0,0
06/26/2018,617,617,617,617,-1.75,-0.28%,0,0
06/25/2018,618.75,618.75,618.75,618.75,2.5,+0.41%,0,0
06/22/2018,616.25,616.25,616.25,616.25,4.5,+0.74%,0,0
06/21/2018,611.75,611.75,611.75,611.75,2.5,+0.41%,0,0
06/20/2018,609.25,609.25,609.25,609.25,2,+0.33%,0,0
06/19/2018,607.25,607.25,607.25,607.25,-12.5,-2.02%,0,0
06/18/2018,619.75,619.75,619.75,619.75,-3.5,-0.56%,0,0
06/15/2018,623.25,623.25,623.25,623.25,0,0.00%,0,0
06/14/2018,623.25,623.25,623.25,623.25,6.75,+1.09%,0,0
06/13/2018,616.5,616.5,616.5,616.5,-2.5,-0.40%,0,0
06/12/2018,619,619,619,619,1.75,+0.28%,0,0
06/11/2018,617.25,617.25,617.25,617.25,-1.25,-0.20%,0,0
06/08/2018,618.5,618.5,618.5,618.5,-3.25,-0.52%,0,0
