Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
11/11/2019,604,604,604,604,-0.75,-0.12%,0,0
11/08/2019,604.75,604.75,604.75,604.75,8,+1.34%,0,0
11/07/2019,596.75,596.75,596.75,596.75,1.5,+0.25%,0,0
11/06/2019,595.25,595.25,595.25,595.25,7.25,+1.23%,0,0
11/05/2019,588,588,588,588,-0.75,-0.13%,0,0
11/04/2019,588.75,588.75,588.75,588.75,6.25,+1.07%,0,0
11/01/2019,582.5,582.5,582.5,582.5,3.75,+0.65%,0,0
10/31/2019,578.75,578.75,578.75,578.75,-11.5,-1.95%,0,0
10/30/2019,590.25,590.25,590.25,590.25,9.25,+1.59%,0,0
10/29/2019,581,581,581,581,4.5,+0.78%,0,0
10/28/2019,576.5,576.5,576.5,576.5,0,0.00%,0,0
10/25/2019,576.5,576.5,576.5,576.5,-0.75,-0.13%,0,0
10/24/2019,577.25,577.25,577.25,577.25,12.75,+2.26%,0,0
10/23/2019,564.5,564.5,564.5,564.5,-1.5,-0.27%,0,0
10/22/2019,566,566,566,566,4,+0.71%,0,0
10/21/2019,562,562,562,562,-1.75,-0.31%,0,0
10/18/2019,563.75,563.75,563.75,563.75,3.75,+0.67%,0,0
10/17/2019,560,560,560,560,2.25,+0.40%,0,0
10/16/2019,557.75,557.75,557.75,557.75,0.5,+0.09%,0,0
10/15/2019,557.25,557.25,557.25,557.25,-2.75,-0.49%,0,0
10/14/2019,560,560,560,560,-1.5,-0.27%,0,0
10/11/2019,561.5,561.5,561.5,561.5,-0.25,-0.04%,0,0
10/10/2019,561.75,561.75,561.75,561.75,4,+0.72%,0,0
10/09/2019,557.75,557.75,557.75,557.75,3.25,+0.59%,0,0
10/08/2019,554.5,554.5,554.5,554.5,-4,-0.72%,0,0
10/07/2019,558.5,558.5,558.5,558.5,0.5,+0.09%,0,0
10/04/2019,558,558,558,558,1.75,+0.31%,0,0
10/03/2019,556.25,556.25,556.25,556.25,-0.5,-0.09%,0,0
10/02/2019,556.75,556.75,556.75,556.75,1,+0.18%,0,0
10/01/2019,555.75,555.75,555.75,555.75,2,+0.36%,0,0
09/30/2019,553.75,553.75,553.75,553.75,-4.25,-0.76%,0,0
09/27/2019,558,558,558,558,0.75,+0.13%,0,0
09/26/2019,557.25,557.25,557.25,557.25,3.25,+0.59%,0,0
